"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q1","T1-2019",253.877,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q2","T2-2019",236.467,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q4","T4-2019",270.993,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q3","T3-2019",281.268,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020","2020",294.534,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q2","T2-2020",329.906,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q1","T1-2020",327.914,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q3","T3-2020",271.405,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q4","T4-2020",248.912,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008","2008",867.061,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q2","T2-2008",801.112,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q1","T1-2008",842.879,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q4","T4-2008",918.887,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q3","T3-2008",905.367,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009","2009",850.06,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q1","T1-2009",845.116,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q2","T2-2009",831.979,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q4","T4-2009",816.986,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q3","T3-2009",906.159,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010","2010",870.083,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q2","T2-2010",830.054,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q1","T1-2010",842.923,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q4","T4-2010",845.463,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q3","T3-2010",961.892,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2011","2011",837.358,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2011-Q1","T1-2011",838.973,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2011-Q2","T2-2011",832.036,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2011-Q4","T4-2011",788.624,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2011-Q3","T3-2011",889.798,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2012","2012",790.408,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2012-Q2","T2-2012",776.656,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2012-Q1","T1-2012",777.685,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2012-Q4","T4-2012",750.421,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2012-Q3","T3-2012",856.872,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2013","2013",786.825,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2013-Q1","T1-2013",722.682,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2013-Q2","T2-2013",828.318,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2013-Q4","T4-2013",737.808,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2013-Q3","T3-2013",858.491,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2014","2014",721.289,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2014-Q2","T2-2014",751.923,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2014-Q1","T1-2014",679.59,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2014-Q4","T4-2014",656.713,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2014-Q3","T3-2014",796.93,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2015","2015",705.671,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2015-Q1","T1-2015",653.878,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2015-Q2","T2-2015",694.714,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2015-Q4","T4-2015",705.756,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2015-Q3","T3-2015",768.337,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2016","2016",720.37,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2016-Q2","T2-2016",708.766,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2016-Q1","T1-2016",717.126,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2016-Q4","T4-2016",718.018,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2016-Q3","T3-2016",737.8,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2017","2017",740.604,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2017-Q1","T1-2017",695.72,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2017-Q2","T2-2017",734.074,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2017-Q4","T4-2017",722.276,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2017-Q3","T3-2017",810.346,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2018","2018",747.63,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2018-Q2","T2-2018",718.742,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2018-Q1","T1-2018",726.039,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2018-Q4","T4-2018",741.066,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2018-Q3","T3-2018",804.675,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019","2019",745.86,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q1","T1-2019",704.474,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q2","T2-2019",751.014,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q4","T4-2019",741.575,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2019-Q3","T3-2019",786.375,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020","2020",819.633,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q2","T2-2020",876.101,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q1","T1-2020",765.355,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q3","T3-2020",845.891,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2020-Q4","T4-2020",791.184,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008","2008",1084.973,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q2","T2-2008",973.11,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q1","T1-2008",1026.885,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q4","T4-2008",1199.504,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2008-Q3","T3-2008",1140.392,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009","2009",1073.191,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q1","T1-2009",1049.555,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q2","T2-2009",1051.51,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q4","T4-2009",1042.466,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2009-Q3","T3-2009",1149.233,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010","2010",1116.243,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q2","T2-2010",1056.468,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-34","15-34 anni","NOT","non cercano e non disponibili ","2010-Q1","T1-2010",1056.252,,
