"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",76.918,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",65.229,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",180.394,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",156.57,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",137.951,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",275.178,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",233.488,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",203.18,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",44.76,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",36.709,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",27.614,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",109.597,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",95.721,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",87.121,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",154.357,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",132.431,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",114.735,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",29.348,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",20.06,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",16.422,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",69.067,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",56.656,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",47.308,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",98.415,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",76.716,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",63.73,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",15.412,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",16.65,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",11.191,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",40.529,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",39.065,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",39.813,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",55.942,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",55.715,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",51.005,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",23.194,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",18.639,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",14.693,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",36.732,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",32.138,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",29.581,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",59.926,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",50.777,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",44.274,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",26.83,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",21.57,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",22.922,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",34.065,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",28.71,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",21.249,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2021","2021",60.895,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2022","2022",50.28,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOT","totale","FRG","straniero-a","2023","2023",44.171,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021","2021",212.22,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022","2022",176.059,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023","2023",170.123,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q1","T1-2021",235.286,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q2","T2-2021",201.453,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q3","T3-2021",189.021,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q4","T4-2021",223.119,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q1","T1-2022",188.59,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q2","T2-2022",164.141,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q3","T3-2022",175.619,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q4","T4-2022",175.885,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q1","T1-2023",172.312,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q2","T2-2023",167.97,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q3","T3-2023",163.564,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q4","T4-2023",176.647,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021","2021",158.084,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022","2022",123.908,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023","2023",128.58,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q1","T1-2021",162.238,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q2","T2-2021",159.672,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q3","T3-2021",161.852,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q4","T4-2021",148.575,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q1","T1-2022",146.466,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q2","T2-2022",113.75,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q3","T3-2022",111.274,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q4","T4-2022",124.141,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q1","T1-2023",124.836,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q2","T2-2023",127.657,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q3","T3-2023",114.114,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q4","T4-2023",147.713,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021","2021",370.304,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022","2022",299.966,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023","2023",298.703,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q1","T1-2021",397.524,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q2","T2-2021",361.125,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q3","T3-2021",350.873,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2021-Q4","T4-2021",371.693,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q1","T1-2022",335.056,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q2","T2-2022",277.891,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q3","T3-2022",286.893,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2022-Q4","T4-2022",300.026,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q1","T1-2023",297.147,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-24","15-24 anni","UNEM","disoccupati","TOTAL","totale","2023-Q2","T2-2023",295.626,,
