"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",130.146,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",126.45,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",143.443,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",131.372,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",113.815,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",100.64,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",465.327,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q2","T2-2018",436.412,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q1","T1-2018",473.638,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q4","T4-2018",459.715,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q3","T3-2018",491.541,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",444.928,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q1","T1-2019",456.777,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q2","T2-2019",443.913,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q4","T4-2019",416.095,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q3","T3-2019",462.927,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",487.303,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q2","T2-2020",512.709,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q1","T1-2020",447.876,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q3","T3-2020",507.313,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q4","T4-2020",481.316,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",470.196,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",375.083,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",308.127,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q1","T1-2021",522.991,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q2","T2-2021",474.209,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q3","T3-2021",446.543,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q4","T4-2021",437.042,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q1","T1-2022",426.347,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q2","T2-2022",372.502,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q3","T3-2022",350.883,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q4","T4-2022",350.599,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q1","T1-2023",316.397,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q2","T2-2023",290.87,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q3","T3-2023",310.799,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q4","T4-2023",314.443,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q1","T1-2024",318.465,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q2","T2-2024",298.321,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q3","T3-2024",332.253,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",115.052,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",115.519,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",124.304,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",124.591,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",98.122,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",82.768,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",32.594,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",27.084,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",34.339,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",31.514,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",27.586,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",19.95,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",50.319,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",46.321,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",54.291,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",49.85,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",41.18,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",33.186,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",267.362,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",256.005,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",274.37,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",264.242,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",208.194,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",172.224,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",1690.144,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q2","T2-2018",1642.039,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q1","T1-2018",1672.073,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q4","T4-2018",1709.745,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018-Q3","T3-2018",1736.722,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",1628.079,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q1","T1-2019",1703.062,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q2","T2-2019",1581.624,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q4","T4-2019",1602.911,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019-Q3","T3-2019",1624.72,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",1645.474,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q2","T2-2020",1704.609,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q1","T1-2020",1650.315,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q3","T3-2020",1604.218,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020-Q4","T4-2020",1622.756,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",1546.273,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",1347.447,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",1209.644,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q1","T1-2021",1669.83,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q2","T2-2021",1550.851,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q3","T3-2021",1487.448,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021-Q4","T4-2021",1476.961,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q1","T1-2022",1455.521,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q2","T2-2022",1365.411,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q3","T3-2022",1267.961,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022-Q4","T4-2022",1300.896,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q1","T1-2023",1286.197,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q2","T2-2023",1180.04,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q3","T3-2023",1204.873,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023-Q4","T4-2023",1167.465,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q1","T1-2024",1163.624,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q2","T2-2024",1137.647,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2024-Q3","T3-2024",1181.806,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",59.907,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",62.092,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",59.778,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",55.96,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",50.618,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",43.01,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",18.051,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",17.452,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",19.026,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",17.194,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",13.093,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",11.439,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",543.651,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",521.084,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",535.491,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",500.285,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",433.89,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",402.451,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",296.392,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",288.258,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",292.025,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",281.933,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",244.902,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",210.276,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",35.053,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",35.138,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",35.543,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",31.967,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",26.589,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",22.327,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",173.183,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",162.827,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",161.297,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",149.441,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",127.334,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2023","2023",118.962,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2018","2018",471.411,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2019","2019",453.288,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2020","2020",458.368,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2021","2021",433.169,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-34","15-34 anni","2022","2022",381.954,,
