"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","RUOLO_FAM","Ruolo in famiglia","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",47.766,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",92.854,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",84.642,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",113.787,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",105.939,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",82.219,,
"ITC","Nord-ovest","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",65.901,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",16.94,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",18.284,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",18.676,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",17.442,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",18.884,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",11.792,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",52.439,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",45.691,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",48.631,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",42.698,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",39.79,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",40.259,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",69.379,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",63.975,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",67.307,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",60.141,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",58.674,,
"ITD","Nord-est","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",52.05,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",24.044,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",20.9,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",24.241,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",25.545,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",20.469,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",15.112,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",41.8,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",40.287,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",42.991,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",37.568,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",33.77,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",29.944,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",65.844,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",61.187,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",67.233,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",63.113,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",54.239,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",45.056,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",23.298,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",25.972,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",23.946,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",27.676,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",22.682,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",23.563,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",38.907,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",35.3,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",36.654,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",35.516,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",29.205,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",22.297,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2018","2018",62.205,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2019","2019",61.273,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2020","2020",60.6,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2021","2021",63.192,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2022","2022",51.886,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y15-29","15-29 anni","FRG","straniero-a","TOT","totale","2023","2023",45.859,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2021","2021",65.784,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2022","2022",52.501,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2023","2023",39.912,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2021","2021",50.038,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2022","2022",41.276,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2023","2023",31.806,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2021","2021",115.822,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2022","2022",93.776,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SD","figlio/a","2023","2023",71.717,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2021","2021",7.439,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2022","2022",3.914,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2023","2023",3.485,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2021","2021",99.162,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2022","2022",89.03,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2023","2023",82.775,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2021","2021",106.601,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2022","2022",92.944,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","PA","genitore","2023","2023",86.26,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2021","2021",21.561,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2022","2022",20.503,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2023","2023",21.832,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2021","2021",31.194,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2022","2022",26.264,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2023","2023",23.37,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2021","2021",52.755,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2022","2022",46.767,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","FRG","straniero-a","SPO","single, partner senza figli, altro ruolo","2023","2023",45.202,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2018","2018",87.529,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2019","2019",84.38,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2020","2020",95.51,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2021","2021",94.784,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2022","2022",76.918,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","FRG","straniero-a","TOT","totale","2023","2023",65.229,,
