STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,reason,Reason,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2006,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2007,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2008,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2009,,0.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2010,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2011,,0.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2012,,0.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2013,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2014,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2015,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2016,,0.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2017,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2018,,0.1,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2019,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2020,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2021,,0.1,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2022,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2006,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2007,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2008,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2009,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2010,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2011,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2012,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2013,,0.5,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2014,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2015,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2016,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2017,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2018,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2019,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2020,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2021,,0.3,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2022,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2023,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2006,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2007,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2008,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2009,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2010,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2011,,0.8,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2012,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2013,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2014,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2015,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2016,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2017,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2018,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2019,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2020,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2021,,0.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2022,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SK,Slovakia,2023,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,TR,Türkiye,2006,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,TR,Türkiye,2007,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,TR,Türkiye,2008,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,TR,Türkiye,2009,,0.9,,,,,
